disp_id,client_id,account_id,type
1396,1396,1160,所有者
1397,1397,1161,所有者
1401,1401,1164,所有者
1402,1402,1165,所有者
1403,1403,1165,用户
1404,1404,1166,所有者
1406,1406,1168,所有者
1407,1407,1168,用户
1408,1408,1169,所有者
1409,1409,1170,所有者
1410,1410,1171,所有者
1411,1411,1171,用户
1412,1412,1172,所有者
1413,1413,1173,所有者
1414,1414,1174,所有者
1416,1416,1176,所有者
1417,1417,1177,所有者
1418,1418,1178,所有者
1419,1419,1179,所有者
1420,1420,1179,用户
1421,1421,1180,所有者
1422,1422,1181,所有者
1423,1423,1181,用户
1424,1424,1182,所有者
1425,1425,1183,所有者
1426,1426,1183,用户
1427,1427,1184,所有者
1428,1428,1185,所有者
1429,1429,1185,用户
1430,1430,1186,所有者
1431,1431,1187,所有者
1432,1432,1188,所有者
1433,1433,1189,所有者
1434,1434,1189,用户
1435,1435,1190,所有者
1438,1438,1192,所有者
1439,1439,1193,所有者
1440,1440,1194,所有者
1441,1441,1195,所有者
1442,1442,1195,用户
1443,1443,1196,所有者
1444,1444,1196,用户
1445,1445,1197,所有者
1446,1446,1198,所有者
1447,1447,1198,用户
1448,1448,1199,所有者
1449,1449,1200,所有者
1450,1450,1201,所有者
1452,1452,1203,所有者
1453,1453,1204,所有者
1454,1454,1205,所有者
1455,1455,1205,用户
1456,1456,1206,所有者
1457,1457,1206,用户
1458,1458,1207,所有者
1459,1459,1208,所有者
1460,1460,1209,所有者
1461,1461,1210,所有者
1462,1462,1211,所有者
1463,1463,1212,所有者
1464,1464,1213,所有者
1465,1465,1213,用户
1466,1466,1214,所有者
1467,1467,1215,所有者
1468,1468,1216,所有者
1469,1469,1217,所有者
1470,1470,1218,所有者
1471,1471,1218,用户
1472,1472,1219,所有者
1473,1473,1220,所有者
1474,1474,1221,所有者
1475,1475,1222,所有者
1476,1476,1223,所有者
1478,1478,1225,所有者
1479,1479,1226,所有者
1480,1480,1227,所有者
1481,1481,1228,所有者
1482,1482,1229,所有者
1483,1483,1230,所有者
1484,1484,1230,用户
1485,1485,1231,所有者
1486,1486,1231,用户
1487,1487,1232,所有者
1488,1488,1233,所有者
1489,1489,1234,所有者
1490,1490,1235,所有者
1491,1491,1236,所有者
1492,1492,1237,所有者
1493,1493,1238,所有者
1494,1494,1238,用户
1495,1495,1239,所有者
1496,1496,1240,所有者
1497,1497,1241,所有者
1498,1498,1241,用户
1499,1499,1242,所有者
1500,1500,1243,所有者
1501,1501,1244,所有者
1502,1502,1245,所有者
1503,1503,1246,所有者
1504,1504,1246,用户
1505,1505,1247,所有者
1506,1506,1248,所有者
1507,1507,1248,用户
1508,1508,1249,所有者
1509,1509,1250,所有者
1510,1510,1251,所有者
1511,1511,1252,所有者
1512,1512,1253,所有者
1513,1513,1254,所有者
1514,1514,1255,所有者
1516,1516,1256,所有者
1517,1517,1257,所有者
1518,1518,1258,所有者
1519,1519,1258,用户
1520,1520,1259,所有者
1521,1521,1260,所有者
1522,1522,1261,所有者
1523,1523,1262,所有者
1524,1524,1263,所有者
1525,1525,1264,所有者
1526,1526,1264,用户
1527,1527,1265,所有者
1528,1528,1266,所有者
1529,1529,1267,所有者
1530,1530,1268,所有者
1531,1531,1269,所有者
1532,1532,1269,用户
1533,1533,1270,所有者
1534,1534,1271,所有者
1535,1535,1272,所有者
1536,1536,1273,所有者
1537,1537,1274,所有者
1539,1539,1275,所有者
1540,1540,1276,所有者
1541,1541,1276,用户
1542,1542,1277,所有者
1543,1543,1277,用户
1546,1546,1279,所有者
1547,1547,1279,用户
1548,1548,1280,所有者
1549,1549,1280,用户
1550,1550,1281,所有者
1554,1554,1284,所有者
1555,1555,1285,所有者
1556,1556,1286,所有者
1557,1557,1287,所有者
1558,1558,1288,所有者
1559,1559,1289,所有者
1561,1561,1291,所有者
1562,1562,1291,用户
1563,1563,1292,所有者
1564,1564,1293,所有者
1565,1565,1294,所有者
1566,1566,1295,所有者
1567,1567,1296,所有者
1568,1568,1296,用户
1569,1569,1297,所有者
1570,1570,1297,用户
1571,1571,1298,所有者
1572,1572,1299,所有者
1574,1574,1301,所有者
1575,1575,1302,所有者
1576,1576,1302,用户
1577,1577,1303,所有者
1578,1578,1304,所有者
1579,1579,1305,所有者
1580,1580,1306,所有者
1581,1581,1307,所有者
1582,1582,1308,所有者
1583,1583,1309,所有者
1584,1584,1310,所有者
1585,1585,1311,所有者
1586,1586,1311,用户
1587,1587,1312,所有者
1588,1588,1313,所有者
1589,1589,1314,所有者
1590,1590,1315,所有者
1591,1591,1316,所有者
1592,1592,1317,所有者
1593,1593,1317,用户
1594,1594,1318,所有者
1595,1595,1319,所有者
1596,1596,1320,所有者
1597,1597,1321,所有者
1598,1598,1322,所有者
1599,1599,1323,所有者
1600,1600,1323,用户
1601,1601,1324,所有者
1602,1602,1324,用户
1603,1603,1325,所有者
1604,1604,1325,用户
1605,1605,1326,所有者
1606,1606,1327,所有者
1607,1607,1328,所有者
1608,1608,1329,所有者
1609,1609,1329,用户
1610,1610,1330,所有者
1611,1611,1331,所有者
1612,1612,1331,用户
1613,1613,1332,所有者
1614,1614,1333,所有者
1615,1615,1334,所有者
1616,1616,1335,所有者
1617,1617,1336,所有者
1618,1618,1337,所有者
1619,1619,1338,所有者
1620,1620,1338,用户
1621,1621,1339,所有者
1622,1622,1340,所有者
1623,1623,1341,所有者
1624,1624,1342,所有者
1625,1625,1342,用户
1628,1628,1344,所有者
1629,1629,1345,所有者
1630,1630,1345,用户
1631,1631,1346,所有者
1632,1632,1347,所有者
1633,1633,1348,所有者
1634,1634,1348,用户
1635,1635,1349,所有者
1636,1636,1349,用户
1637,1637,1350,所有者
1638,1638,1351,所有者
1639,1639,1352,所有者
1640,1640,1353,所有者
1641,1641,1354,所有者
1642,1642,1355,所有者
1643,1643,1356,所有者
1644,1644,1357,所有者
1645,1645,1358,所有者
1646,1646,1359,所有者
1647,1647,1360,所有者
1648,1648,1361,所有者
1649,1649,1361,用户
1650,1650,1362,所有者
1651,1651,1363,所有者
1653,1653,1365,所有者
1654,1654,1366,所有者
1655,1655,1367,所有者
1656,1656,1368,所有者
1657,1657,1369,所有者
1658,1658,1370,所有者
1659,1659,1371,所有者
1660,1660,1372,所有者
1661,1661,1373,所有者
1662,1662,1374,所有者
1663,1663,1375,所有者
1664,1664,1376,所有者
1665,1665,1376,用户
1666,1666,1377,所有者
1667,1667,1377,用户
1668,1668,1378,所有者
1669,1669,1379,所有者
1670,1670,1380,所有者
1671,1671,1381,所有者
1672,1672,1381,用户
1673,1673,1382,所有者
1674,1674,1383,所有者
1675,1675,1384,所有者
1676,1676,1385,所有者
1677,1677,1385,用户
1679,1679,1387,所有者
1680,1680,1388,所有者
1681,1681,1389,所有者
1682,1682,1390,所有者
1683,1683,1391,所有者
1684,1684,1391,用户
1685,1685,1392,所有者
1686,1686,1393,所有者
1687,1687,1393,用户
1688,1688,1394,所有者
1689,1689,1395,所有者
1690,1690,1396,所有者
1691,1691,1397,所有者
1692,1692,1398,所有者
1693,1693,1399,所有者
1694,1694,1399,用户
1696,1696,1401,所有者
1697,1697,1402,所有者
1698,1698,1402,用户
1699,1699,1403,所有者
1700,1700,1404,所有者
1701,1701,1404,用户
1702,1702,1405,所有者
1703,1703,1406,所有者
1704,1704,1406,用户
1705,1705,1407,所有者
1706,1706,1407,用户
1707,1707,1408,所有者
1709,1709,1410,所有者
1710,1710,1411,所有者
1711,1711,1412,所有者
1712,1712,1412,用户
1713,1713,1413,所有者
1714,1714,1414,所有者
1717,1717,1416,所有者
1718,1718,1417,所有者
1719,1719,1418,所有者
1720,1720,1419,所有者
1721,1721,1419,用户
1722,1722,1420,所有者
1723,1723,1421,所有者
1724,1724,1422,所有者
1725,1725,1423,所有者
1726,1726,1423,用户
1727,1727,1424,所有者
1728,1728,1424,用户
1729,1729,1425,所有者
1730,1730,1426,所有者
1731,1731,1427,所有者
1733,1733,1429,所有者
1734,1734,1430,所有者
1735,1735,1430,用户
1736,1736,1431,所有者
1737,1737,1432,所有者
1738,1738,1432,用户
1741,1741,1434,所有者
1742,1742,1435,所有者
1743,1743,1436,所有者
1744,1744,1437,所有者
1745,1745,1438,所有者
1746,1746,1439,所有者
1747,1747,1439,用户
1748,1748,1440,所有者
1749,1749,1441,所有者
1750,1750,1442,所有者
1751,1751,1443,所有者
1752,1752,1444,所有者
1753,1753,1445,所有者
1754,1754,1446,所有者
1755,1755,1447,所有者
1756,1756,1448,所有者
1757,1757,1448,用户
1758,1758,1449,所有者
1759,1759,1450,所有者
1760,1760,1451,所有者
1761,1761,1452,所有者
1762,1762,1453,所有者
1763,1763,1454,所有者
1764,1764,1455,所有者
1765,1765,1456,所有者
1768,1768,1458,所有者
1769,1769,1459,所有者
1770,1770,1459,用户
1771,1771,1460,所有者
1772,1772,1461,所有者
1774,1774,1463,所有者
1775,1775,1464,所有者
1776,1776,1465,所有者
1777,1777,1466,所有者
1778,1778,1466,用户
1779,1779,1467,所有者
1780,1780,1468,所有者
1781,1781,1469,所有者
1782,1782,1470,所有者
1783,1783,1471,所有者
1784,1784,1472,所有者
1785,1785,1473,所有者
1786,1786,1474,所有者
1787,1787,1474,用户
1788,1788,1475,所有者
1789,1789,1476,所有者
1790,1790,1477,所有者
1791,1791,1478,所有者
1792,1792,1479,所有者
1793,1793,1480,所有者
1794,1794,1481,所有者
1795,1795,1482,所有者
1796,1796,1483,所有者
1797,1797,1483,用户
1798,1798,1484,所有者
1799,1799,1485,所有者
1800,1800,1486,所有者
1801,1801,1487,所有者
1802,1802,1487,用户
1803,1803,1488,所有者
1806,1806,1490,所有者
1807,1807,1491,所有者
1808,1808,1491,用户
1809,1809,1492,所有者
1810,1810,1493,所有者
1811,1811,1494,所有者
1812,1812,1495,所有者
1813,1813,1495,用户
1814,1814,1496,所有者
1815,1815,1497,所有者
1816,1816,1498,所有者
1817,1817,1499,所有者
1818,1818,1499,用户
1819,1819,1500,所有者
1820,1820,1501,所有者
1821,1821,1502,所有者
1822,1822,1503,所有者
1823,1823,1504,所有者
1824,1824,1505,所有者
1825,1825,1506,所有者
1826,1826,1507,所有者
1827,1827,1507,用户
1828,1828,1508,所有者
1829,1829,1509,所有者
1830,1830,1510,所有者
1831,1831,1511,所有者
1832,1832,1512,所有者
1833,1833,1513,所有者
1834,1834,1514,所有者
1835,1835,1514,用户
1836,1836,1515,所有者
1837,1837,1516,所有者
1838,1838,1516,用户
1839,1839,1517,所有者
1840,1840,1517,用户
1841,1841,1518,所有者
1842,1842,1519,所有者
1843,1843,1520,所有者
1844,1844,1521,所有者
1845,1845,1521,用户
1846,1846,1522,所有者
1847,1847,1523,所有者
1848,1848,1524,所有者
1849,1849,1525,所有者
1850,1850,1526,所有者
1851,1851,1527,所有者
1852,1852,1528,所有者
1853,1853,1529,所有者
1854,1854,1530,所有者
1856,1856,1532,所有者
1857,1857,1532,用户
1860,1860,1534,所有者
1861,1861,1535,所有者
1862,1862,1536,所有者
1863,1863,1537,所有者
1864,1864,1538,所有者
1865,1865,1538,用户
1866,1866,1539,所有者
1867,1867,1540,所有者
1868,1868,1541,所有者
1869,1869,1542,所有者
1870,1870,1542,用户
1871,1871,1543,所有者
1872,1872,1544,所有者
1873,1873,1544,用户
1874,1874,1545,所有者
1875,1875,1546,所有者
1876,1876,1547,所有者
1877,1877,1548,所有者
1878,1878,1548,用户
1879,1879,1549,所有者
1880,1880,1550,所有者
1881,1881,1551,所有者
1882,1882,1551,用户
1883,1883,1552,所有者
1884,1884,1553,所有者
1885,1885,1554,所有者
1886,1886,1555,所有者
1887,1887,1556,所有者
1888,1888,1557,所有者
1889,1889,1558,所有者
1890,1890,1559,所有者
1891,1891,1560,所有者
1892,1892,1561,所有者
1893,1893,1561,用户
1894,1894,1562,所有者
1895,1895,1563,所有者
1896,1896,1564,所有者
1897,1897,1565,所有者
1898,1898,1566,所有者
1899,1899,1567,所有者
1900,1900,1568,所有者
1901,1901,1568,用户
1903,1903,1570,所有者
1904,1904,1571,所有者
1905,1905,1572,所有者
1906,1906,1573,所有者
1907,1907,1574,所有者
1908,1908,1575,所有者
1909,1909,1576,所有者
1910,1910,1577,所有者
1911,1911,1578,所有者
1912,1912,1579,所有者
1913,1913,1580,所有者
1914,1914,1581,所有者
1915,1915,1581,用户
1916,1916,1582,所有者
1917,1917,1583,所有者
1919,1919,1584,所有者
1920,1920,1585,所有者
1921,1921,1586,所有者
1922,1922,1586,用户
1923,1923,1587,所有者
1924,1924,1588,所有者
1925,1925,1589,所有者
1926,1926,1589,用户
1927,1927,1590,所有者
1928,1928,1590,用户
1929,1929,1591,所有者
1930,1930,1592,所有者
1931,1931,1593,所有者
1932,1932,1594,所有者
1934,1934,1596,所有者
1935,1935,1597,所有者
1936,1936,1598,所有者
1937,1937,1598,用户
1938,1938,1599,所有者
1939,1939,1600,所有者
1940,1940,1600,用户
1941,1941,1601,所有者
1942,1942,1601,用户
1943,1943,1602,所有者
1944,1944,1603,所有者
1945,1945,1604,所有者
1946,1946,1605,所有者
1947,1947,1606,所有者
1948,1948,1607,所有者
1949,1949,1607,用户
1950,1950,1608,所有者
1951,1951,1609,所有者
1952,1952,1610,所有者
1953,1953,1610,用户
1954,1954,1611,所有者
1955,1955,1612,所有者
1956,1956,1613,所有者
1957,1957,1614,所有者
1958,1958,1614,用户
1959,1959,1615,所有者
1960,1960,1616,所有者
1961,1961,1617,所有者
1962,1962,1618,所有者
1963,1963,1619,所有者
1964,1964,1620,所有者
1965,1965,1621,所有者
1966,1966,1622,所有者
1967,1967,1623,所有者
1968,1968,1623,用户
1969,1969,1624,所有者
1970,1970,1625,所有者
1971,1971,1626,所有者
1972,1972,1627,所有者
1973,1973,1628,所有者
1974,1974,1629,所有者
1975,1975,1629,用户
1976,1976,1630,所有者
1977,1977,1631,所有者
1978,1978,1632,所有者
1979,1979,1633,所有者
1980,1980,1634,所有者
1981,1981,1635,所有者
1982,1982,1636,所有者
1983,1983,1636,用户
1984,1984,1637,所有者
1985,1985,1638,所有者
1986,1986,1638,用户
1988,1988,1640,所有者
1989,1989,1641,所有者
1990,1990,1641,用户
1991,1991,1642,所有者
1993,1993,1644,所有者
1994,1994,1644,用户
1995,1995,1645,所有者
1996,1996,1646,所有者
1997,1997,1647,所有者
1998,1998,1648,所有者
1999,1999,1649,所有者
2000,2000,1650,所有者
2001,2001,1651,所有者
2002,2002,1652,所有者
2003,2003,1652,用户
2004,2004,1653,所有者
2005,2005,1654,所有者
2006,2006,1655,所有者
2007,2007,1655,用户
2008,2008,1656,所有者
2009,2009,1657,所有者
2010,2010,1658,所有者
2011,2011,1659,所有者
2012,2012,1659,用户
2013,2013,1660,所有者
2015,2015,1662,所有者
2016,2016,1663,所有者
2017,2017,1663,用户
2018,2018,1664,所有者
2019,2019,1665,所有者
2020,2020,1665,用户
2021,2021,1666,所有者
2022,2022,1667,所有者
2023,2023,1667,用户
2024,2024,1668,所有者
2025,2025,1669,所有者
2026,2026,1669,用户
2027,2027,1670,所有者
2028,2028,1670,用户
2029,2029,1671,所有者
2030,2030,1672,所有者
2031,2031,1673,所有者
2032,2032,1674,所有者
2033,2033,1674,用户
2034,2034,1675,所有者
2035,2035,1675,用户
2037,2037,1677,所有者
2038,2038,1678,所有者
2039,2039,1679,所有者
2040,2040,1680,所有者
2041,2041,1681,所有者
2042,2042,1682,所有者
2043,2043,1683,所有者
2044,2044,1684,所有者
2045,2045,1685,所有者
2046,2046,1685,用户
2047,2047,1686,所有者
2048,2048,1687,所有者
2049,2049,1688,所有者
2050,2050,1688,用户
2051,2051,1689,所有者
2052,2052,1689,用户
2053,2053,1690,所有者
2054,2054,1691,所有者
2055,2055,1692,所有者
2056,2056,1693,所有者
2057,2057,1694,所有者
2058,2058,1695,所有者
2059,2059,1696,所有者
2060,2060,1696,用户
2061,2061,1697,所有者
2062,2062,1697,用户
2063,2063,1698,所有者
2064,2064,1699,所有者
2065,2065,1700,所有者
2066,2066,1701,所有者
2067,2067,1702,所有者
2068,2068,1703,所有者
2069,2069,1704,所有者
2070,2070,1705,所有者
2071,2071,1706,所有者
2072,2072,1707,所有者
2073,2073,1708,所有者
2074,2074,1709,所有者
2075,2075,1710,所有者
2076,2076,1711,所有者
2077,2077,1712,所有者
2078,2078,1713,所有者
2079,2079,1714,所有者
2080,2080,1715,所有者
2081,2081,1716,所有者
2082,2082,1717,所有者
2083,2083,1718,所有者
2084,2084,1719,所有者
2085,2085,1719,用户
2086,2086,1720,所有者
2087,2087,1721,所有者
2088,2088,1722,所有者
2089,2089,1723,所有者
2090,2090,1723,用户
2091,2091,1724,所有者
2092,2092,1725,所有者
2093,2093,1726,所有者
2094,2094,1726,用户
2095,2095,1727,所有者
2096,2096,1728,所有者
2097,2097,1729,所有者
2098,2098,1729,用户
2099,2099,1730,所有者
2100,2100,1731,所有者
2101,2101,1731,用户
2102,2102,1732,所有者
2103,2103,1733,所有者
2104,2104,1734,所有者
2105,2105,1735,所有者
2106,2106,1736,所有者
2107,2107,1736,用户
2108,2108,1737,所有者
2109,2109,1738,所有者
2110,2110,1739,所有者
2111,2111,1740,所有者
2112,2112,1741,所有者
2113,2113,1742,所有者
2114,2114,1743,所有者
2115,2115,1743,用户
2116,2116,1744,所有者
2117,2117,1745,所有者
2118,2118,1746,所有者
2119,2119,1747,所有者
2121,2121,1749,所有者
2122,2122,1750,所有者
2123,2123,1751,所有者
2124,2124,1752,所有者
2125,2125,1753,所有者
2126,2126,1754,所有者
2128,2128,1756,所有者
2129,2129,1757,所有者
2130,2130,1758,所有者
2131,2131,1759,所有者
2132,2132,1759,用户
2133,2133,1760,所有者
2134,2134,1760,用户
2135,2135,1761,所有者
2136,2136,1762,所有者
2137,2137,1763,所有者
2138,2138,1764,所有者
2139,2139,1765,所有者
2140,2140,1765,用户
2141,2141,1766,所有者
2142,2142,1767,所有者
2143,2143,1767,用户
2144,2144,1768,所有者
2145,2145,1769,所有者
2146,2146,1770,所有者
2147,2147,1771,所有者
2148,2148,1772,所有者
2149,2149,1773,所有者
2150,2150,1774,所有者
2151,2151,1774,用户
2152,2152,1775,所有者
2153,2153,1776,所有者
2154,2154,1777,所有者
2155,2155,1778,所有者
2156,2156,1779,所有者
2157,2157,1780,所有者
2158,2158,1781,所有者
2159,2159,1782,所有者
2160,2160,1783,所有者
2161,2161,1784,所有者
2162,2162,1784,用户
2163,2163,1785,所有者
2164,2164,1786,所有者
2165,2165,1786,用户
2166,2166,1787,所有者
2167,2167,1788,所有者
2168,2168,1789,所有者
2169,2169,1789,用户
2170,2170,1790,所有者
2171,2171,1791,所有者
2172,2172,1792,所有者
2173,2173,1793,所有者
2174,2174,1794,所有者
2175,2175,1795,所有者
2176,2176,1796,所有者
2177,2177,1797,所有者
2178,2178,1798,所有者
2179,2179,1799,所有者
2180,2180,1800,所有者
2181,2181,1801,所有者
2182,2182,1802,所有者
2183,2183,1802,用户
2184,2184,1803,所有者
2185,2185,1804,所有者
2186,2186,1805,所有者
2187,2187,1806,所有者
2188,2188,1806,用户
2189,2189,1807,所有者
2190,2190,1808,所有者
2191,2191,1808,用户
2192,2192,1809,所有者
2193,2193,1809,用户
2194,2194,1810,所有者
2195,2195,1811,所有者
2196,2196,1812,所有者
2197,2197,1813,所有者
2198,2198,1814,所有者
2199,2199,1814,用户
2200,2200,1815,所有者
2201,2201,1816,所有者
2202,2202,1816,用户
2203,2203,1817,所有者
2204,2204,1818,所有者
2205,2205,1819,所有者
2206,2206,1820,所有者
2207,2207,1821,所有者
2208,2208,1821,用户
2209,2209,1822,所有者
2210,2210,1822,用户
2211,2211,1823,所有者
2212,2212,1824,所有者
2213,2213,1825,所有者
2214,2214,1826,所有者
2215,2215,1827,所有者
2216,2216,1828,所有者
2217,2217,1828,用户
2218,2218,1829,所有者
2219,2219,1829,用户
2220,2220,1830,所有者
2221,2221,1830,用户
2222,2222,1831,所有者
2223,2223,1832,所有者
2224,2224,1833,所有者
2225,2225,1834,所有者
2226,2226,1835,所有者
2227,2227,1836,所有者
2228,2228,1837,所有者
2229,2229,1838,所有者
2230,2230,1839,所有者
2231,2231,1840,所有者
2232,2232,1841,所有者
2233,2233,1841,用户
2235,2235,1843,所有者
2236,2236,1844,所有者
2237,2237,1845,所有者
2238,2238,1845,用户
2239,2239,1846,所有者
2240,2240,1847,所有者
2241,2241,1847,用户
2242,2242,1848,所有者
2243,2243,1848,用户
2246,2246,1851,所有者
2247,2247,1852,所有者
2248,2248,1853,所有者
2249,2249,1854,所有者
2250,2250,1855,所有者
2251,2251,1856,所有者
2252,2252,1857,所有者
2253,2253,1857,用户
2254,2254,1858,所有者
2255,2255,1859,所有者
2256,2256,1860,所有者
2257,2257,1861,所有者
2258,2258,1861,用户
2259,2259,1862,所有者
2260,2260,1863,所有者
2261,2261,1863,用户
2263,2263,1865,所有者
2264,2264,1866,所有者
2265,2265,1867,所有者
2266,2266,1868,所有者
2267,2267,1869,所有者
2268,2268,1870,所有者
2269,2269,1871,所有者
2270,2270,1872,所有者
2271,2271,1872,用户
2274,2274,1874,所有者
2275,2275,1874,用户
2276,2276,1875,所有者
2277,2277,1876,所有者
2278,2278,1877,所有者
2279,2279,1878,所有者
2280,2280,1879,所有者
2281,2281,1880,所有者
2282,2282,1881,所有者
2283,2283,1882,所有者
2286,2286,1884,所有者
2287,2287,1885,所有者
2288,2288,1886,所有者
2289,2289,1886,用户
2290,2290,1887,所有者
2291,2291,1888,所有者
2292,2292,1889,所有者
2293,2293,1890,所有者
2294,2294,1891,所有者
2295,2295,1892,所有者
2296,2296,1892,用户
2297,2297,1893,所有者
2298,2298,1893,用户
2299,2299,1894,所有者
2300,2300,1895,所有者
2301,2301,1895,用户
2302,2302,1896,所有者
2303,2303,1897,所有者
2304,2304,1897,用户
2305,2305,1898,所有者
2306,2306,1898,用户
2307,2307,1899,所有者
2308,2308,1900,所有者
2309,2309,1901,所有者
2310,2310,1902,所有者
2311,2311,1902,用户
2312,2312,1903,所有者
2313,2313,1904,所有者
2314,2314,1905,所有者
2315,2315,1905,用户
2316,2316,1906,所有者
2317,2317,1907,所有者
2318,2318,1908,所有者
2319,2319,1909,所有者
2320,2320,1910,所有者
2321,2321,1911,所有者
2322,2322,1912,所有者
2323,2323,1913,所有者
2324,2324,1914,所有者
2325,2325,1915,所有者
2326,2326,1916,所有者
2327,2327,1917,所有者
2328,2328,1918,所有者
2329,2329,1919,所有者
2330,2330,1920,所有者
2331,2331,1921,所有者
2332,2332,1922,所有者
2333,2333,1922,用户
2335,2335,1924,所有者
2336,2336,1925,所有者
2337,2337,1925,用户
2338,2338,1926,所有者
2339,2339,1926,用户
2340,2340,1927,所有者
2341,2341,1927,用户
2342,2342,1928,所有者
2343,2343,1929,所有者
2344,2344,1930,所有者
2345,2345,1931,所有者
2346,2346,1931,用户
2347,2347,1932,所有者
2348,2348,1933,所有者
2349,2349,1934,所有者
2350,2350,1934,用户
2351,2351,1935,所有者
2352,2352,1936,所有者
2353,2353,1937,所有者
2354,2354,1938,所有者
2355,2355,1939,所有者
2356,2356,1940,所有者
2357,2357,1940,用户
2358,2358,1941,所有者
2359,2359,1941,用户
2361,2361,1943,所有者
2362,2362,1943,用户
2363,2363,1944,所有者
2364,2364,1945,所有者
2365,2365,1946,所有者
2366,2366,1947,所有者
2367,2367,1947,用户
2368,2368,1948,所有者
2369,2369,1948,用户
2370,2370,1949,所有者
2371,2371,1950,所有者
2372,2372,1951,所有者
2373,2373,1952,所有者
2374,2374,1953,所有者
2375,2375,1954,所有者
2376,2376,1954,用户
2377,2377,1955,所有者
2378,2378,1956,所有者
2379,2379,1957,所有者
2380,2380,1958,所有者
2381,2381,1958,用户
2382,2382,1959,所有者
2383,2383,1960,所有者
2384,2384,1960,用户
2385,2385,1961,所有者
2386,2386,1961,用户
2387,2387,1962,所有者
2388,2388,1963,所有者
2389,2389,1964,所有者
2390,2390,1965,所有者
2391,2391,1966,所有者
2392,2392,1967,所有者
2393,2393,1968,所有者
2394,2394,1969,所有者
2395,2395,1970,所有者
2396,2396,1971,所有者
2397,2397,1972,所有者
2398,2398,1973,所有者
2399,2399,1974,所有者
2400,2400,1975,所有者
2401,2401,1976,所有者
2402,2402,1977,所有者
2403,2403,1978,所有者
2404,2404,1979,所有者
2405,2405,1979,用户
2406,2406,1980,所有者
2407,2407,1981,所有者
2408,2408,1982,所有者
2409,2409,1983,所有者
2410,2410,1984,所有者
2411,2411,1984,用户
2412,2412,1985,所有者
2413,2413,1986,所有者
2414,2414,1987,所有者
2415,2415,1987,用户
2416,2416,1988,所有者
2417,2417,1989,所有者
2418,2418,1990,所有者
2419,2419,1991,所有者
2420,2420,1992,所有者
2421,2421,1992,用户
2422,2422,1993,所有者
2423,2423,1994,所有者
2424,2424,1995,所有者
2425,2425,1996,所有者
2426,2426,1997,所有者
2427,2427,1997,用户
2428,2428,1998,所有者
2429,2429,1999,所有者
2430,2430,2000,所有者
2431,2431,2001,所有者
2432,2432,2002,所有者
2433,2433,2003,所有者
2434,2434,2004,所有者
2435,2435,2005,所有者
2436,2436,2006,所有者
2437,2437,2007,所有者
2438,2438,2008,所有者
2439,2439,2008,用户
2440,2440,2009,所有者
2441,2441,2010,所有者
2442,2442,2010,用户
2443,2443,2011,所有者
2444,2444,2012,所有者
2445,2445,2013,所有者
2447,2447,2015,所有者
2448,2448,2015,用户
2449,2449,2016,所有者
2450,2450,2017,所有者
2451,2451,2018,所有者
2452,2452,2019,所有者
2453,2453,2020,所有者
2454,2454,2021,所有者
2455,2455,2022,所有者
2456,2456,2022,用户
2457,2457,2023,所有者
2458,2458,2023,用户
2459,2459,2024,所有者
2460,2460,2025,所有者
2461,2461,2026,所有者
2462,2462,2027,所有者
2463,2463,2028,所有者
2464,2464,2029,所有者
2465,2465,2030,所有者
2467,2467,2032,所有者
2468,2468,2033,所有者
2469,2469,2034,所有者
2470,2470,2035,所有者
2471,2471,2035,用户
2472,2472,2036,所有者
2473,2473,2037,所有者
2474,2474,2038,所有者
2475,2475,2039,所有者
2476,2476,2040,所有者
2477,2477,2040,用户
2478,2478,2041,所有者
2479,2479,2042,所有者
2480,2480,2043,所有者
2481,2481,2044,所有者
2482,2482,2045,所有者
2483,2483,2045,用户
2484,2484,2046,所有者
2485,2485,2047,所有者
2486,2486,2048,所有者
2487,2487,2049,所有者
2488,2488,2050,所有者
2489,2489,2051,所有者
2490,2490,2052,所有者
2491,2491,2053,所有者
2492,2492,2053,用户
2493,2493,2054,所有者
2494,2494,2055,所有者
2495,2495,2056,所有者
2496,2496,2057,所有者
2497,2497,2058,所有者
2498,2498,2059,所有者
2499,2499,2060,所有者
2500,2500,2061,所有者
2501,2501,2062,所有者
2502,2502,2063,所有者
2503,2503,2064,所有者
2504,2504,2065,所有者
2505,2505,2066,所有者
2506,2506,2067,所有者
2507,2507,2068,所有者
2508,2508,2069,所有者
2509,2509,2069,用户
2510,2510,2070,所有者
2511,2511,2071,所有者
2512,2512,2071,用户
2513,2513,2072,所有者
2514,2514,2073,所有者
2515,2515,2074,所有者
2516,2516,2075,所有者
2517,2517,2076,所有者
2518,2518,2076,用户
2519,2519,2077,所有者
2520,2520,2078,所有者
2521,2521,2079,所有者
2522,2522,2080,所有者
2523,2523,2080,用户
2524,2524,2081,所有者
2525,2525,2082,所有者
2526,2526,2083,所有者
2527,2527,2084,所有者
2528,2528,2085,所有者
2529,2529,2086,所有者
2530,2530,2087,所有者
2531,2531,2088,所有者
2532,2532,2089,所有者
2533,2533,2090,所有者
2534,2534,2091,所有者
2535,2535,2092,所有者
2536,2536,2093,所有者
2537,2537,2094,所有者
2538,2538,2095,所有者
2539,2539,2096,所有者
2540,2540,2097,所有者
2542,2542,2099,所有者
2543,2543,2099,用户
2545,2545,2101,所有者
